P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;VALUE;RANGE;TOLERANCE;Description;Manuf;Manuf Code;Supplier;Supplier Code
97;634;;1,00;PB3;KMR231G;SW;KMR231G;32V;;Switch button, SPST, horizontal, 32Vdc, 5x3mm, SMD;C&K;Y78B23110FP (KMR231G);RS COMPONENTS S.P.A.;505-9192;C&K;Y78B23110FP (KMR231G);FARNELL ITALIA S.R.L.;1437636;
98;6189;;1,00;PB1;;SW;;24Vdc;;Switch button, SPST, 2 leds integrated Red/Green, 24Vdc, 10x8mm, SMD;
99;6189;;1,00;PB2;;SW;;24Vdc;;Switch button, SPST, 2 leds integrated Red/Green, 24Vdc, 10x8mm, SMD;
100;4148;;1,00;Q1;SOT23;TR;;1W;;N-Channel Mosfet, Vds=20V, Id=4.3A, Rds=55mR, SMD, SOT23;Zetex;ZXMN2B14FH;RS COMPONENTS S.P.A.;708-2636;Zetex;ZXMN2B14FH;FARNELL ITALIA S.R.L.;1426252;
101;4148;;1,00;Q2;SOT23;TR;;1W;;N-Channel Mosfet, Vds=20V, Id=4.3A, Rds=55mR, SMD, SOT23;Zetex;ZXMN2B14FH;RS COMPONENTS S.P.A.;708-2636;Zetex;ZXMN2B14FH;FARNELL ITALIA S.R.L.;1426252;
102;4148;;1,00;Q3;SOT23;TR;;1W;;N-Channel Mosfet, Vds=20V, Id=4.3A, Rds=55mR, SMD, SOT23;Zetex;ZXMN2B14FH;RS COMPONENTS S.P.A.;708-2636;Zetex;ZXMN2B14FH;FARNELL ITALIA S.R.L.;1426252;
103;6191;;1,00;U5;;TX;;30mA;;Module Bluetooth 2.1, Class 2, with antenna;Microchip;RN42-I/RM;FARNELL ITALIA S.R.L.;2143310;
104;1035;X;1,00;C12;0402;C;CAP0402;16V;10%;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
105;1035;X;1,00;C13;0402;C;CAP0402;16V;10%;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
106;1035;X;1,00;C15;0402;C;CAP0402;16V;10%;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
107;1035;X;1,00;C17;0402;C;CAP0402;16V;10%;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
108;1035;X;1,00;C18;0402;C;CAP0402;16V;10%;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
109;1080;X;1,00;R36;0402;R;RES0402;0.063W;1%;Resistor Thick film, 0R, 0.063W, 1%, SMD, 0402;Yageo;RC0402JR-070RL;FARNELL ITALIA S.R.L.;9232516;Yageo;RC0402JR-070RL;DIGI-KEY CORPORATION;311-0.0JRDKR-ND;
110;1109;X;1,00;R2;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
111;1109;X;1,00;R3;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
